nohhold,nomem,gebjaar,geslacht,positie,oplzon,oplmet,belbezig,aantalhh,aantalki,sted,regio,prov,woonvorm,account,kostwin,partner,woning
68858,3,1993,2,5,4,2,6,6,4,3,2,26,3,0,0,1,1
68858,4,1995,2,5,2,8,5,6,4,3,2,26,3,0,0,1,1
68858,5,1998,2,5,2,8,6,6,4,3,2,26,3,0,0,1,1
68858,6,2000,2,5,2,8,6,6,4,3,2,26,3,0,0,1,1
68872,1,1939,1,1,3,3,8,1,0,5,5,30,1,1,1,0,2
68958,1,1957,1,1,6,6,1,2,0,2,4,25,2,1,1,1,2
68958,2,1969,2,2,6,6,1,2,0,2,4,25,2,0,0,1,2
68990,1,1977,2,2,6,5,1,2,0,1,1,28,2,0,0,1,2
68990,2,1969,1,1,5,5,1,2,0,1,1,28,2,1,1,1,2
69012,1,1940,1,1,9,9,8,2,0,5,2,28,2,0,1,1,1
69012,2,1942,2,2,3,3,7,2,0,5,2,28,2,1,0,1,1
69059,1,1948,2,1,4,4,1,2,1,4,3,21,4,1,1,0,1
69059,2,1977,1,5,4,4,1,2,1,4,3,21,4,0,0,0,1
69081,1,1971,1,1,3,3,1,3,1,3,5,30,3,1,1,1,1
69081,2,1973,2,2,3,3,1,3,1,3,5,30,3,0,0,1,1
69081,3,2005,1,5,8,8,13,3,1,3,5,30,3,0,0,1,1
69095,1,1943,2,1,5,5,7,1,0,1,2,27,1,1,1,0,2
69200,1,1965,1,1,5,5,1,3,1,5,4,23,3,1,1,1,1
69200,2,1969,2,2,5,5,1,3,1,5,4,23,3,0,0,1,1
69200,3,2001,2,5,8,8,13,3,1,5,4,23,3,0,0,1,1
69341,1,1959,1,1,3,3,3,1,0,5,5,31,1,1,1,0,1
69380,1,1979,1,1,7,7,1,2,0,4,3,20,2,0,1,1,1
69380,2,1981,2,2,6,6,1,2,0,4,3,20,2,1,0,1,1
69414,1,1966,1,1,5,5,1,4,2,4,4,25,3,0,1,1,2
69414,2,1974,2,2,6,5,1,4,2,4,4,25,3,1,0,1,2
69414,3,1998,2,5,2,8,13,4,2,4,4,25,3,0,0,1,2
69414,4,2000,2,5,2,8,13,4,2,4,4,25,3,0,0,1,2
69484,1,1978,2,1,6,4,4,1,0,2,5,31,1,1,1,0,2
69503,1,1978,1,1,5,3,1,4,2,4,4,24,3,0,1,1,2
69503,2,1977,2,2,4,5,1,4,2,4,4,24,3,1,0,1,2
69503,3,2002,1,5,8,8,13,4,2,4,4,24,3,0,0,1,2
69503,4,2005,2,5,8,8,13,4,2,4,4,24,3,0,0,1,2
69555,1,1968,2,2,3,3,1,5,3,5,4,25,3,0,0,1,2
69555,2,1972,1,1,4,3,1,5,3,5,4,25,3,1,1,1,2
69555,3,1998,2,5,2,8,13,5,3,5,4,25,3,0,0,1,2
69555,4,2001,2,5,2,8,13,5,3,5,4,25,3,0,0,1,2
69555,5,2004,1,5,8,8,13,5,3,5,4,25,3,0,0,1,2
69617,1,1958,2,1,7,4,9,1,0,2,2,27,1,1,1,0,2
69714,1,1967,1,1,3,3,1,4,2,4,2,28,3,0,1,1,1
69714,2,1971,2,2,3,3,7,4,2,4,2,28,3,1,0,1,1
69714,3,1998,2,5,2,8,6,4,2,4,2,28,3,0,0,1,1
69714,4,2001,1,5,2,8,6,4,2,4,2,28,3,0,0,1,1
69742,1,1954,2,1,3,3,1,3,2,1,1,28,4,1,1,0,2
69742,2,2000,2,5,2,8,13,3,2,1,1,28,4,0,0,0,2
69742,3,2001,2,5,2,8,13,3,2,1,1,28,4,0,0,0,2
69793,1,1975,2,1,6,4,1,2,1,5,2,29,4,1,1,0,2
69793,2,1999,1,5,2,8,6,2,1,5,2,29,4,0,0,0,2
69826,1,1979,1,1,7,7,1,2,0,1,3,20,2,1,1,1,1
69826,2,1977,2,3,7,7,1,2,0,1,3,20,2,0,0,1,1
69830,1,1968,2,1,3,3,1,3,2,2,2,28,4,1,1,0,2
69830,2,1992,1,5,7, ,13,3,2,2,2,28,4,0,0,0,2
69830,3,1995,2,5,9,8,13,3,2,2,2,28,4,0,0,0,2
69978,1,1976,1,1,6,4,1,2,0,3,1,27,2,0,1,1,1
69978,2,1976,2,3,6,6,1,2,0,3,1,27,2,1,0,1,1
70115,1,1964,1,1,4,4,1,4,2,2,1,28,3,1,1,1,1
70115,2,1965,2,2,4,4,7,4,2,2,1,28,3,0,0,1,1
70115,3,1997,2,5,2,8,13,4,2,2,1,28,3,0,0,1,1
70115,4,2000,1,5,2,8,13,4,2,2,1,28,3,0,0,1,1
70267,1,1980,2,2,6,6,1,3,1,1,2,28,3,1,0,1,1
70267,2,1981,1,1,4,4,1,3,1,1,2,28,3,0,1,1,1
70267,3,2005,2,5,8,8,13,3,1,1,2,28,3,0,0,1,1
70408,1,1929,1,1,3,3,11,2,0,1,3,20,2,0,0,1,2
70408,2,1930,2,2,3,3,7,2,0,1,3,20,2,1,1,1,2
70454,1,1939,1,1,3,3,8,2,0,5,4,23,2,0,1,1,1
70454,2,1939,2,2,3,3,8,2,0,5,4,23,2,1,0,1,1
70457,1,1956,2,2,6,6,9,3,1,3,2,27,3,1,0,1,2
70457,2,1964,1,1,6,5,9,3,1,3,2,27,3,0,1,1,2
70457,3,1986,1,5,3,3,1,3,1,3,2,27,3,0,0,1,2
70479,1,1975,2,1,7,7,3,2,0,1,3,20,2,1,0,1,2
70479,2,1974,1,3,7,7,1,2,0,1,3,20,2,0,1,1,2
70559,1,1977,2,1,6,5,1,1,0,2,5,30,1,1,1,0,2
70590,1,1958,2,1,6,6,1,1,0,4,5,31,1,1,1,0,1
70761,1,1973,1,1,5,5,1,4,2,2,5,31,3,0,1,1,1
70761,2,1975,2,2,5,9,7,4,2,2,5,31,3,1,0,1,1
70761,3,1999,1,5,2,8,6,4,2,2,5,31,3,0,0,1,1
70761,4,2003,1,5,8,8,13,4,2,2,5,31,3,0,0,1,1
70890,1,1976,2,2,7,6,1,2,0,5,3,22,2,1,0,1,2
70890,2,1977,1,1,6,6,3,2,0,5,3,22,2,0,1,1,2
71059,1,1925,2,1,6,6,8,1,0,1,1,28,1,1,1,0,2
71062,1,1974,2,1,6, ,1,1,0,3,1,27,1,1,1,0,2
71202,1,1956,1,1,6,6,1,5,3,3,2,26,3,1,1,1,1
71202,2,1955,2,2,6,4,1,5,3,3,2,26,3,0,0,1,1
71202,3,1982,2,5,6,6,1,5,3,3,2,26,3,0,0,1,1
71202,4,1983,1,5,7,4,6,5,3,3,2,26,3,0,0,1,1
71202,5,1987,2,5,4,2,6,5,3,3,2,26,3,0,0,1,1
71280,1,1979,2,3,6,4,1,3,0,2,4,25,5,1,0,1,1
71280,2,1974,1,1,7,4,1,3,0,2,4,25,5,0,1,1,1
71280,3,1987,2,7,5,4,6,3,0,2,4,25,5,0,0,1,1
71311,1,1958,1,1,3,3,1,4,2,5,3,20,3,1,1,1,1
71311,2,1959,2,2,3,3,7,4,2,5,3,20,3,0,0,1,1
71311,3,1987,2,5,4,4,6,4,2,5,3,20,3,0,0,1,1
71311,4,1989,2,5,3,3,6,4,2,5,3,20,3,0,0,1,1
71366,1,1970,2,3,3,3,1,2,0,5,4,23,2,1,0,1,2
71366,2,1969,1,1,3,3,1,2,0,5,4,23,2,0,1,1,2
71408,1,1975,1,1,5,5,1,3,1,5,2,28,3,0,1,1,1
71408,2,1977,2,2,5,5,1,3,1,5,2,28,3,1,0,1,1
71408,3,2001,1,5,9,8,13,3,1,5,2,28,3,0,0,1,1
71426,1,1933,2,1,3,3,8,2,1,3,4,24,4,0,1,0,2
71426,2,1961,2,5,5,5,1,2,1,3,4,24,4,1,0,0,2
71543,1,1952,1,1,3,3,4,3,1,5,4,23,3,1,1,1,1
71543,2,1955,2,2,5,5,1,3,1,5,4,23,3,0,0,1,1
71543,3,1981,2,5,7,6,6,3,1,5,4,23,3,0,0,1,1
71727,1,1926,1,1,3,3,8,1,0,1,1,27,1,1,1,0,2
71979,1,1952,2,1,4,4,1,2,0,4,4,25,2,1,1,1,1
71979,2,1956,1,3,7,7,1,2,0,4,4,25,2,0,0,1,1
72012,1,1975,1,1,7,7,1,1,0,1,1,28,1,1,1,0,1
72084,1,1937,1,1,7,7,8,2,0,2,2,27,2,1,1,1,1
72084,2,1941,2,2,6,6,11,2,0,2,2,27,2,0,0,1,1
72090,1,1937,1,1,7,7,8,2,0,1,1,27,2,1,1,1,1
72090,2,1949,2,2,4,4,9,2,0,1,1,27,2,0,0,1,1
72129,1,1939,1,1,6,6,8,2,0,1,1,28,2,0,0,1,1
72129,2,1942,2,2,6,6,8,2,0,1,1,28,2,1,1,1,1
72167,1,1974,2,1,6,6,1,2,0,5,3,21,2,0,1,1,1
72167,2,1970,1,3,5,5,3,2,0,5,3,21,2,1,0,1,1
72254,1,1940,1,1,6,6,8,3,1,5,5,31,3,1,1,1,1
72254,2,1944,2,2,3,3,8,3,1,5,5,31,3,0,0,1,1
72254,3,1974,2,5,7,7,1,3,1,5,5,31,3,0,0,1,1
72259,1,1975,1,1,7,6,1,2,0,2,4,23,2,1,1,1,1
72259,2,1976,2,2,7,7,1,2,0,2,4,23,2,0,0,1,1
72417,1,1954,2,2,3,3,1,3,1,5,2,27,3,0,0,1,1
72417,2,1951,1,1,4,4,1,3,1,5,2,27,3,1,1,1,1
72417,4,1983,1,5,3,3,1,3,1,5,2,27,3,0,0,1,1
72458,1,1968,1,1,3,3,1,4,2,4,5,30,3,0,1,1,1
72458,2,1969,2,2,4,4,7,4,2,4,5,30,3,1,0,1,1
72458,3,1995,1,5,2,8,13,4,2,4,5,30,3,0,0,1,1
72458,4,1997,2,5,2,8,13,4,2,4,5,30,3,0,0,1,1
72501,1,1949,2,1,6,6,1,1,0,1,1,27,1,1,1,0,2
72506,1,1954,2,1,4,4,1,2,1,2,1,28,4,1,1,0,2
72506,2,1987,1,5,5,3,1,2,1,2,1,28,4,0,0,0,2
72561,1,1978,1,1,5,5,1,1,0,3,5,31,1,1,1,0,1
72569,1,1976,2,3,6,6,3,3,1,5,2,27,3,0,0,1,1
72569,2,1972,1,1,6,6,1,3,1,5,2,27,3,1,1,1,1
72569,3,2006,2,5,8,8,13,3,1,5,2,27,3,0,0,1,1
72675,1,1966,2,1,5,5,9,3,1,2,5,31,4,1,1,0,2
72675,2,2000,1,5,2,8,6,3,1,2,5,31,4,0,0,0,2
72675,3,1960,1,6,5,5,1,3,1,2,5,31,4,0,0,0,2
72717,1,1976,2,2,7,7,1,2,0,1,1,27,2,1,0,1,1
72717,2,1973,1,1,7,7,1,2,0,1,1,27,2,0,1,1,1
72783,1,1951,1,1,5,5,1,4,2,4,2,27,3,0,1,1,1
72783,2,1952,2,2,5,5,7,4,2,4,2,27,3,1,0,1,1
72783,3,1978,1,5,5,5,1,4,2,4,2,27,3,0,0,1,1
72783,4,1983,2,5,5,5,1,4,2,4,2,27,3,0,0,1,1
72820,1,1971,1,1,3,3,1,1,0,1,2,27,1,1,1,0,1
72835,1,1976,2,3,5,3,7,2,0,1,1,28,2,1,0,1,2
72835,2,1976,1,1,5,5,1,2,0,1,1,28,2,0,1,1,2
72991,1,1954,1,1,7,7,3,5,3,5,4,23,3,0,1,1,1
72991,2,1958,2,2,9,9,12,5,3,5,4,23,3,1,0,1,1
72991,3,1991,1,5,3,2,6,5,3,5,4,23,3,0,0,1,1
72991,4,1993,1,5,2,8,6,5,3,5,4,23,3,0,0,1,1
72991,5,1995,1,5,2,8,6,5,3,5,4,23,3,0,0,1,1
73019,1,1977,1,1,5,5,1,3,1,2,5,30,3,1,1,1,1
73019,2,1979,2,2,6,6,1,3,1,2,5,30,3,0,0,1,1
73019,3,2005,2,5,8,8,13,3,1,2,5,30,3,0,0,1,1
73029,1,1979,2,1,7,6,1,1,0,2,4,25,1,1,1,0,2
73094,1,1934,1,1,3,3,8,2,0,4,3,22,2,1,1,1,1
73094,2,1938,2,2,3,3,7,2,0,4,3,22,2,0,0,1,1
73273,1,1982,2,1,3,3,7,3,2,1,1,28,4,1,1,0,2
73273,2,2000,1,5,2,8,13,3,2,1,1,28,4,0,0,0,2
73273,3,2004,1,5,8,8,13,3,2,1,1,28,4,0,0,0,2
73315,1,1969,1,1,4,5,1,4,2,4,4,24,3,0,1,1,1
73315,2,1976,2,2,5,5,1,4,2,4,4,24,3,1,0,1,1
73315,3,2001,1,5,2,8,6,4,2,4,4,24,3,0,0,1,1
73315,4,2004,1,5,8,8,13,4,2,4,4,24,3,0,0,1,1
73328,1,1964,1,1,6,6,1,4,2,2,2,27,3,1,1,1,1
73328,2,1972,2,2,5,5,1,4,2,2,2,27,3,0,0,1,1
73328,3,1997,2,5,2,8,13,4,2,2,2,27,3,0,0,1,1
73328,4,2000,2,5,2,8,13,4,2,2,2,27,3,0,0,1,1
73335,1,1947,1,1,3,3,1,2,0,5,2,29,2,0,1,1,1
73335,2,1950,2,2,6,6,1,2,0,5,2,29,2,1,0,1,1
73374,1,1936,1,2,7,7,3,2,0,5,5,31,2,0,0,1,1
73374,2,1937,2,1,7,7,3,2,0,5,5,31,2,1,1,1,1
73434,1,1932,2,1,4,4,7,1,0,4,3,20,1,1,1,0,1
73453,1,1975,2,1,5,5,1,1,0,1,1,28,1,1,1,0,1
73459,1,1978,1,1,7,6,1,4,2,4,2,28,3,0,1,1,1
73459,2,1978,2,2,6,6,7,4,2,4,2,28,3,1,0,1,1
73459,3,2004,2,5,8,8,13,4,2,4,2,28,3,0,0,1,1
73459,4,2005,1,5,8,8,13,4,2,4,2,28,3,0,0,1,1
73608,1,1949,1,1,6,9,1,1,0,2,2,28,1,1,1,0,2
73713,1,1961,1,1,5,5,1,3,1,2,5,31,3,1,1,1,1
73713,2,1965,2,2,3,3,7,3,1,2,5,31,3,0,0,1,1
73713,3,1993,1,5,2,8,6,3,1,2,5,31,3,0,0,1,1
73738,1,1959,2,1,4,4,1,3,2,1,2,26,4,1,1,0,2
73738,2,1989,2,5,4,2,6,3,2,1,2,26,4,0,0,0,2
73738,3,1991,2,5,4,2,6,3,2,1,2,26,4,0,0,0,2
74026,1,1982,2,1,7,7,6,3,0,1,1,28,5,1,1,0,1
74026,2,1983,2,6,5,5,1,3,0,1,1,28,5,0,0,0,1
74026,3,1983,2,6,6,4,6,3,0,1,1,28,5,0,0,0,1
74117,1,1973,2,1,6,6,1,1,0,1,3,20,1,1,1,0,2
74159,1,1975,1,1,4,3,1,5,3,5,2,28,3,0,1,1,1
74159,2,1976,2,2,4,4,1,5,3,5,2,28,3,1,0,1,1
74159,3,1999,2,5,2,8,6,5,3,5,2,28,3,0,0,1,1
74159,4,2001,1,5,2,8,6,5,3,5,2,28,3,0,0,1,1
74159,5,2005,2,5,8,8,13,5,3,5,2,28,3,0,0,1,1
74180,1,1954,1,1,6,6,1,4,2,3,4,24,3,1,1,1,1
74180,2,1958,2,2,6,6,1,4,2,3,4,24,3,0,0,1,1
74180,3,1987,2,5,7,4,6,4,2,3,4,24,3,0,0,1,1
74180,4,1990,2,5,4,2,6,4,2,3,4,24,3,0,0,1,1
74247,1,1959,1,1,4,4,1,1,0,2,5,30,1,1,1,0,2
74387,1,1935,2,2,6,6,8,2,0,5,2,27,2,0,0,1,1
74387,2,1932,1,1,7,7,8,2,0,5,2,27,2,1,1,1,1
74420,1,1971,1,1,6,5,3,2,0,4,5,30,2,0,1,1,1
74420,2,1980,2,3,6,6,1,2,0,4,5,30,2,1,0,1,1
74446,1,1981,1,1,7,6,1,2,0,4,3,21,2,1,0,1,2
74446,2,1981,2,3,6,6,1,2,0,4,3,21,2,0,1,1,2
74564,1,1954,1,1,3,3,1,4,2,3,4,24,3,0,1,1,1
74564,2,1954,2,2,3,3,1,4,2,3,4,24,3,1,0,1,1
74564,3,1982,2,5,5,5,1,4,2,3,4,24,3,0,0,1,1
74564,4,1984,1,5,5,5,1,4,2,3,4,24,3,0,0,1,1
74730,1,1975,1,1,7,7,1,1,0,4,4,25,1,1,1,0,2
75089,1,1970,1,1,6,6,1,1,0,1,1,28,1,1,1,0,1
75235,1,1946,2,1,3,3,12,2,1,2,4,23,4,1,1,0,1
75235,2,1983,2,5,5,5,1,2,1,2,4,23,4,0,0,0,1
75259,2,1924,2,1,9,9,7,2,1,4,2,26,4,0,0,0,1
75259,3,1961,2,5,6,6,3,2,1,4,2,26,4,1,1,0,1
75293,1,1960,1,1,4,3,1,1,0,2,5,30,1,1,1,0,2
75371,1,1954,1,1,6,6,1,4,2,4,4,23,3,1,1,1,1
75371,2,1954,2,2,3,3,7,4,2,4,4,23,3,0,0,1,1
75371,3,1984,1,5,4,4,6,4,2,4,4,23,3,0,0,1,1
75371,4,1991,1,5,2,2,6,4,2,4,4,23,3,0,0,1,1
75408,1,1978,2,3,7,7,1,2,0,4,2,26,2,1,0,1,1
75408,2,1974,1,1,7,7,1,2,0,4,2,26,2,0,1,1,1
75428,1,1943,1,3,6,6,8,2,0,2,4,25,2,0,0,1,1
75428,2,1950,2,1,6,6,1,2,0,2,4,25,2,1,1,1,1
75450,1,1972,1,1,3,3,1,5,3,5,3,21,3,0,1,1,1
75450,2,1974,2,2,4,3,7,5,3,5,3,21,3,1,0,1,1
75450,3,1997,2,5,2,8,6,5,3,5,3,21,3,0,0,1,1
75450,4,1999,2,5,2,8,6,5,3,5,3,21,3,0,0,1,1
75450,5,2004,2,5,8,8,13,5,3,5,3,21,3,0,0,1,1
75455,1,1959,2,1,9,9,1,2,1,1,2,27,4,1,1,0,1
75455,2,1997,1,5,2,8,13,2,1,1,2,27,4,0,0,0,1
75534,1,1975,1,1,6,6,1,4,2,3,2,28,3,1,1,1,1
75534,2,1977,2,2,6,5,7,4,2,3,2,28,3,0,0,1,1
75534,3,2002,2,5,8,8,13,4,2,3,2,28,3,0,0,1,1
75534,4,2004,1,5,8,8,13,4,2,3,2,28,3,0,0,1,1
75543,1,1981,2,1,5,5,1,2,0,1,1,28,2,1,0,1,1
75543,2,1982,1,3,6,6,1,2,0,1,1,28,2,0,1,1,1
75552,1,1953,1,1,6,6,1,5,3,3,5,31,3,0,1,1,2
75552,2,1968,2,2,3,3,1,5,3,3,5,31,3,1,0,1,2
75552,3,1991,1,5,3,2,6,5,3,3,5,31,3,0,0,1,2
75552,4,1993,2,5,2,8,6,5,3,3,5,31,3,0,0,1,2
75552,5,1996,2,5,2,8,6,5,3,3,5,31,3,0,0,1,2
75566,1,1972,1,1,4,4,1,2,0,2,4,25,2,1,1,1,1
75566,2,1977,2,3,6,6,4,2,0,2,4,25,2,0,0,1,1
75625,1,1977,1,1,5,5,1,3,1,2,1,28,3,0,1,1,2
75625,2,1980,2,2,5,5,7,3,1,2,1,28,3,1,0,1,2
75625,3,2003,1,5,8,8,13,3,1,2,1,28,3,0,0,1,2
75656,1,1978,2,3,7,7,1,2,0,2,2,28,2,1,0,1,2
75656,2,1953,1,1,7,7,1,2,0,2,2,28,2,0,1,1,2
75664,2,1974,1,1,6,6,1,1,0,4,5,30,1,1,1,0,1
75687,1,1970,1,1,6,6,1,1,0,2,4,23,1,1,1,0,2
75733,1,1958,2,2,3,3,7,4,2,1,1,28,3,1,0,1,1
75733,2,1959,1,1,3,3,1,4,2,1,1,28,3,0,1,1,1
75733,3,1987,1,5,4,3,6,4,2,1,1,28,3,0,0,1,1
75733,4,1988,1,5,5,3,6,4,2,1,1,28,3,0,0,1,1
75744,1,1952,2,2,6,6,7,4,2,2,2,28,3,0,0,1,1
75744,2,1947,1,1,5,5,1,4,2,2,2,28,3,1,1,1,1
75744,3,1982,1,5,7,4,6,4,2,2,2,28,3,0,0,1,1
75744,4,1984,2,5,6,4,6,4,2,2,2,28,3,0,0,1,1
75750,1,1970,2,2,3,3,11,4,2,5,3,22,3,1,0,1,1
75750,2,1967,1,1,4,4,1,4,2,5,3,22,3,0,1,1,1
75750,3,1998,2,5,2,8,13,4,2,5,3,22,3,0,0,1,1
75750,4,2001,1,5,2,8,13,4,2,5,3,22,3,0,0,1,1
75753,1,1932,1,1,2,2,8,2,0,4,5,30,2,1,1,1,1
75753,2,1933,2,2,2,2,8,2,0,4,5,30,2,0,0,1,1
75869,1,1976,2,1,6,6,1,1,0,1,3,20,1,1,1,0,1
76069,1,1976,1,1,5,5,1,3,1,5,5,30,3,1,1,1,1
76069,2,1980,2,3,6,6,7,3,1,5,5,30,3,0,0,1,1
76069,3,2004,2,5,8,8,13,3,1,5,5,30,3,0,0,1,1
76078,1,1957,1,1,6,6,3,4,2,2,1,28,3,1,1,1,1
76078,2,1959,2,2,3,3,7,4,2,2,1,28,3,0,0,1,1
76078,3,1984,2,5,6,5,6,4,2,2,1,28,3,0,0,1,1
76078,4,1988,2,5,4,2,6,4,2,2,1,28,3,0,0,1,1
76231,1,1974,1,1,6,5,1,5,3,3,4,25,3,1,1,1,1
76231,2,1977,2,2,7,4,7,5,3,3,4,25,3,0,0,1,1
76231,3,2000,1,5,2,8,6,5,3,3,4,25,3,0,0,1,1
76231,4,2001,2,5,2,8,6,5,3,3,4,25,3,0,0,1,1
76231,5,2004,2,5,8,8,13,5,3,3,4,25,3,0,0,1,1
76419,1,1936,1,1,3,3,8,2,0,2,1,28,2,1,1,1,2
76419,2,1940,2,2,3,3,8,2,0,2,1,28,2,0,0,1,2
76438,1,1938,2,1,4,4,8,1,0,2,5,30,1,1,1,0,2
76631,1,1958,2,3,7,7,1,2,0,1,1,28,2,0,0,1,1
76631,2,1954,1,1,3,3,1,2,0,1,1,28,2,1,1,1,1
76699,1,1952,1,1,3,3,1,5,2,4,3,20,5,1,1,1,1
76699,2,1955,2,2,3,3,7,5,2,4,3,20,5,0,0,1,1
76699,3,1982,2,5,3,3,6,5,2,4,3,20,5,0,0,1,1
76699,4,1987,2,5,4,2,6,5,2,4,3,20,5,0,0,1,1
76699,5,1952,2,7,3,3,1,5,2,4,3,20,5,0,0,1,1
76895,1,1956,1,1,7,7,1,1,0,3,5,31,1,1,1,0,1
76913,1,1946,1,1,3,3,1,2,0,3,2,28,2,1,1,1,1
76913,2,1950,2,2,6,6,1,2,0,3,2,28,2,0,0,1,1
77053,1,1974,1,1,7,7,1,4,2,3,4,25,3,1,1,1,1
77053,2,1975,2,2,7,7,1,4,2,3,4,25,3,0,0,1,1
77053,3,2003,2,5,8,8,13,4,2,3,4,25,3,0,0,1,1
77053,4,2005,1,5,8,8,13,4,2,3,4,25,3,0,0,1,1
77460,1,1975,1,1,6,6,1,4,2,2,5,31,3,1,1,1,1
77460,2,1977,2,2,6,6,1,4,2,2,5,31,3,0,0,1,1
77460,3,2000,1,5,2,8,13,4,2,2,5,31,3,0,0,1,1
77460,4,2002,1,5,8,8,13,4,2,2,5,31,3,0,0,1,1
77475,1,1957,2,1,6,6,9,1,0,3,5,31,1,1,1,0,1
77499,1,1976,2,2,6,5,1,3,1,3,1,28,3,1,0,1,1
77499,2,1975,1,1,5,5,1,3,1,3,1,28,3,0,1,1,1
77499,3,2003,1,5,8,8,13,3,1,3,1,28,3,0,0,1,1
77534,1,1930,1,1,3,3,8,1,0,2,4,25,1,1,1,0,2
77606,1,1974,2,1,5,5,1,1,0,5,3,22,1,1,1,0,2
77634,1,1976,2,2,6,6,1,3,1,3,4,25,3,1,0,1,1
77634,2,1965,1,1,3,3,3,3,1,3,4,25,3,0,1,1,1
77634,3,2006,2,5,8,8,13,3,1,3,4,25,3,0,0,1,1
77643,1,1976,2,2,5,5,7,6,4,4,4,23,3,0,0,1,1
77643,2,1974,1,1,5,5,1,6,4,4,4,23,3,1,1,1,1
77643,3,1998,1,5,2,8,13,6,4,4,4,23,3,0,0,1,1
77643,4,2001,2,5,2,8,13,6,4,4,4,23,3,0,0,1,1
77643,5,2002,1,5,2,8,13,6,4,4,4,23,3,0,0,1,1
77643,6,2004,1,5,8,8,13,6,4,4,4,23,3,0,0,1,1
77659,1,1969,1,1,6,6,1,4,2,2,4,25,3,1,1,1,1
77659,2,1974,2,3,6,6,1,4,2,2,4,25,3,0,0,1,1
77659,3,2004,2,5,8,8,13,4,2,2,4,25,3,0,0,1,1
77659,4,2006,2,5,8,8,13,4,2,2,4,25,3,0,0,1,1
77716,1,1976,1,1,5,5,1,5,3,4,2,28,3,0,1,1,1
77716,2,1977,2,2,6,6,7,5,3,4,2,28,3,1,0,1,1
77716,3,2003,2,5,8,8,13,5,3,4,2,28,3,0,0,1,1
77716,4,2000,1,5,9,8,6,5,3,4,2,28,3,0,0,1,1
77716,5,2005,2,5,8,8,13,5,3,4,2,28,3,0,0,1,1
77718,1,1973,1,1,6,4,1,4,2,4,4,23,3,0,1,1,1
77718,2,1974,2,2,3,3,1,4,2,4,4,23,3,1,0,1,1
77718,3,2003,2,5,8,8,13,4,2,4,4,23,3,0,0,1,1
77718,4,2005,2,5,8,8,13,4,2,4,4,23,3,0,0,1,1
77729,1,1961,1,1,5,5,1,4,2,4,4,25,3,0,1,1,1
77729,2,1989,1,5,5,3,6,4,2,4,4,25,3,0,0,1,1
77729,3,1992,1,5,3,2,6,4,2,4,4,25,3,0,0,1,1
77729,4,1963,2,2,4,4,7,4,2,4,4,25,3,1,0,1,1
77774,1,1959,1,1,6,6,3,4,2,2,4,25,3,1,1,1,1
77774,2,1963,2,2,6,6,3,4,2,2,4,25,3,0,0,1,1
77774,3,1993,1,5,4,2,6,4,2,2,4,25,3,0,0,1,1
77774,4,1995,1,5,2,8,6,4,2,2,4,25,3,0,0,1,1
77846,1,1970,1,1,6,6,1,1,0,2,3,21,1,1,1,0,1
77874,1,1978,2,1,6,5,1,2,0,1,1,28,2,0,1,1,2
77874,2,1961,2,2,5,5,9,2,0,1,1,28,2,1,0,1,2
77907,1,1974,1,1,5,5,1,4,2,3,2,29,3,0,1,1,1
77907,2,1976,2,2,6,6,7,4,2,3,2,29,3,1,0,1,1
77907,3,2002,2,5,8,8,13,4,2,3,2,29,3,0,0,1,1
77907,4,2004,2,5,8,8,13,4,2,3,2,29,3,0,0,1,1
77937,1,1946,1,1,3,2,1,1,0,1,1,28,1,1,1,0,2
78049,1,1980,1,1,5,5,1,2,0,2,5,31,2,1,1,1,1
78049,2,1984,1,3,5,5,6,2,0,2,5,31,2,0,0,1,1
78162,1,1968,2,1,6,5,9,4,2,5,2,29,3,0,0,1,1
78162,2,1992,1,5,4,2,6,4,2,5,2,29,3,0,0,1,1
78162,3,1996,1,5,2,8,6,4,2,5,2,29,3,0,0,1,1
78162,4,1946,1,3,7,7,9,4,2,5,2,29,3,1,1,1,1
78245,1,1954,2,1,4,4,1,1,0,5,5,30,1,1,1,0,2
78351,1,1933,2,1,3,3,8,1,0,2,2,28,1,1,1,0,2
78401,1,1946,1,2,6,6,3,2,0,1,1,28,2,1,0,1,1
78401,2,1946,2,1,6,6,8,2,0,1,1,28,2,0,1,1,1
78471,1,1953,1,1,3,2,1,3,1,1,1,28,3,0,1,1,2
78471,2,1957,2,2,3,2,9,3,1,1,1,28,3,1,0,1,2
78471,3,1991,2,5,3,2,6,3,1,1,1,28,3,0,0,1,2
78478,1,1978,1,1,3,3,3,4,2,4,2,28,3,0,1,1,2
78478,2,1978,2,2,4,4,7,4,2,4,2,28,3,1,0,1,2
78478,3,2003,2,5,8,8,13,4,2,4,2,28,3,0,0,1,2
78478,4,2005,2,5,8,8,13,4,2,4,2,28,3,0,0,1,2
78537,1,1977,2,1,5,3,6,3,2,5,3,20,4,1,1,0,2
78537,2,1996,2,5,2,8,13,3,2,5,3,20,4,0,0,0,2
78537,3,1998,1,5,2,8,13,3,2,5,3,20,4,0,0,0,2
78578,1,1980,1,1,4,3,10,1,0,1,3,20,1,1,1,0,2
78641,1,1960,2,2,7,7,1,5,3,4,2,26,3,0,0,1,1
78641,2,1961,1,1,7,7,1,5,3,4,2,26,3,1,1,1,1
78641,3,1993,1,5,2,2,6,5,3,4,2,26,3,0,0,1,1
